comunasubida|comunabajada|mediahora|viaje_laboral_promedio|viajes_adulto|viajes_estudiante|viajes_1_etapa|viajes_2_etapas|viajes_3_etapas|viajes_4_etapas|viajes_usan_metro
CERRILLOS|LA FLORIDA|06:00:00|18,364912|11|0|3|6|3|0|3
CERRILLOS|LA FLORIDA|06:30:00|34,528398|22|0|5|15|4|0|7
CERRILLOS|LA FLORIDA|07:00:00|31,699624|19|0|6|13|3|0|6
CERRILLOS|LA FLORIDA|07:30:00|27,213352|16|0|6|10|2|0|4
CERRILLOS|LA FLORIDA|08:00:00|28,029296|18|0|4|11|5|0|5
CERRILLOS|LA FLORIDA|08:30:00|21,560236|12|0|5|8|2|0|5
CERRILLOS|LA FLORIDA|09:00:00|25,52865|12|0|6|9|3|0|7
CERRILLOS|LA FLORIDA|09:30:00|12,907618|8|0|4|5|0|0|3
CERRILLOS|LA FLORIDA|10:00:00|12,024834|6|0|2|5|1|0|4
CERRILLOS|LA FLORIDA|10:30:00|10,376616|6|0|3|2|1|0|1
CERRILLOS|LA FLORIDA|11:00:00|10,318308|6|0|2|4|0|0|2
CERRILLOS|LA FLORIDA|11:30:00|10,329648|6|0|3|5|0|0|2
CERRILLOS|LA FLORIDA|12:00:00|10,099742|5|0|4|3|1|0|1
CERRILLOS|LA FLORIDA|12:30:00|11,219088|7|0|2|5|0|0|2
CERRILLOS|LA FLORIDA|13:00:00|11,90542|7|0|3|4|1|0|2
CERRILLOS|LA FLORIDA|13:30:00|9,58945|5|0|2|3|1|0|2
CERRILLOS|LA FLORIDA|14:00:00|12,559102|6|0|4|3|1|0|2
CERRILLOS|LA FLORIDA|14:30:00|12,275518|6|0|2|4|2|0|4
CERRILLOS|LA FLORIDA|15:00:00|18,339754|10|0|4|7|2|0|4
CERRILLOS|LA FLORIDA|15:30:00|13,392368|8|0|3|5|1|0|1
CERRILLOS|LA FLORIDA|16:00:00|17,153948|11|0|4|5|2|0|3
CERRILLOS|LA FLORIDA|16:30:00|20,761916|13|0|7|6|2|0|5
CERRILLOS|LA FLORIDA|17:00:00|28,039016|17|0|6|11|3|0|5
CERRILLOS|LA FLORIDA|17:30:00|44,423848|24|0|9|18|5|0|10
CERRILLOS|LA FLORIDA|18:00:00|58,0037559999999|37|0|16|21|6|0|9
CERRILLOS|LA FLORIDA|18:30:00|53,017442|34|0|10|21|8|1|12
CERRILLOS|LA FLORIDA|19:00:00|38,251302|23|0|8|14|6|0|8
CERRILLOS|LA FLORIDA|19:30:00|26,811434|18|0|7|8|4|0|4
CERRILLOS|LA FLORIDA|20:00:00|26,028734|16|0|5|8|6|0|6
CERRILLOS|LA FLORIDA|20:30:00|14,28897|9|0|3|5|2|0|2
CERRILLOS|LA FLORIDA|21:00:00|18,245702|10|0|4|6|3|0|7
CERRILLOS|LA FLORIDA|21:30:00|19,717126|11|0|3|5|5|0|6
CERRILLOS|LA FLORIDA|22:00:00|13,024582|6|0|1|6|2|0|2
CERRILLOS|LA FLORIDA|22:30:00|7,14749|4|0|1|3|1|0|1
CERRILLOS|LA FLORIDA|23:00:00|4,318608|2|0|2|0|0|0|0
CERRILLOS|LA FLORIDA|23:30:00|0,820552|0|0|0|0|0|0|0
CERRILLOS|LA GRANJA|05:30:00|0,272808|0|0|0|0|0|0|0
CERRILLOS|LA GRANJA|06:00:00|3,286044|2|0|0|1|0|0|1
CERRILLOS|LA GRANJA|06:30:00|4,034734|2|0|0|1|2|0|0
CERRILLOS|LA GRANJA|07:00:00|5,602102|4|0|0|1|2|0|1
CERRILLOS|LA GRANJA|07:30:00|2,482166|1|0|0|1|0|0|0
CERRILLOS|LA GRANJA|08:00:00|2,106378|1|0|0|0|0|0|0
CERRILLOS|LA GRANJA|08:30:00|1,585676|0|0|0|0|0|0|0
CERRILLOS|LA GRANJA|09:00:00|1,255648|0|0|0|0|0|0|0
CERRILLOS|LA GRANJA|09:30:00|0,254352|0|0|0|0|0|0|0
CERRILLOS|LA GRANJA|10:00:00|0,744534|0|0|0|0|0|0|0
CERRILLOS|LA GRANJA|10:30:00|0,76359|0|0|0|0|0|0|0
CERRILLOS|LA GRANJA|11:00:00|2,290236|1|0|0|1|0|0|0
CERRILLOS|LA GRANJA|11:30:00|1,250712|0|0|0|0|0|0|0
CERRILLOS|LA GRANJA|12:00:00|0,764658|0|0|0|0|0|0|0
CERRILLOS|LA GRANJA|12:30:00|0,76675|0|0|0|0|0|0|0
CERRILLOS|LA GRANJA|13:00:00|0,498308|0|0|0|0|0|0|0
CERRILLOS|LA GRANJA|13:30:00|2,523202|1|0|0|0|1|0|0
CERRILLOS|LA GRANJA|14:00:00|2,349244|1|0|0|0|1|0|0
CERRILLOS|LA GRANJA|14:30:00|0,776294|0|0|0|0|0|0|0
CERRILLOS|LA GRANJA|15:00:00|2,358616|1|0|0|1|0|0|0
CERRILLOS|LA GRANJA|15:30:00|2,631222|1|0|0|0|0|0|0
CERRILLOS|LA GRANJA|16:00:00|2,641678|1|0|0|0|0|0|0
CERRILLOS|LA GRANJA|16:30:00|3,129496|1|0|0|2|0|0|0
CERRILLOS|LA GRANJA|17:00:00|2,873428|2|0|0|1|1|0|0
CERRILLOS|LA GRANJA|17:30:00|6,24689|3|0|0|2|2|0|2
CERRILLOS|LA GRANJA|18:00:00|8,069296|5|0|0|4|1|0|1
CERRILLOS|LA GRANJA|18:30:00|9,989878|6|0|0|5|2|0|1
CERRILLOS|LA GRANJA|19:00:00|7,078782|4|0|0|3|1|0|1
CERRILLOS|LA GRANJA|19:30:00|6,021034|3|0|0|2|2|0|1
CERRILLOS|LA GRANJA|20:00:00|6,314876|3|0|0|2|2|0|2
CERRILLOS|LA GRANJA|20:30:00|3,086038|1|0|0|1|1|0|1
CERRILLOS|LA GRANJA|21:00:00|3,88426|1|0|0|1|1|0|1
CERRILLOS|LA GRANJA|21:30:00|5,009444|3|0|0|1|2|0|0
CERRILLOS|LA GRANJA|22:00:00|5,039636|1|0|0|2|1|0|1
CERRILLOS|LA GRANJA|22:30:00|3,6796|1|0|0|1|1|0|0
CERRILLOS|LA PINTANA|00:00:00|0,301186|0|0|0|0|0|0|0
CERRILLOS|LA PINTANA|05:30:00|1,3316|1|0|0|0|1|0|0
CERRILLOS|LA PINTANA|06:00:00|1,905082|1|0|0|0|1|0|0
CERRILLOS|LA PINTANA|06:30:00|3,902012|1|0|0|1|1|0|0
CERRILLOS|LA PINTANA|07:00:00|3,545354|2|0|0|1|0|0|0
CERRILLOS|LA PINTANA|07:30:00|5,535326|3|0|0|3|0|0|0
CERRILLOS|LA PINTANA|08:00:00|9,163114|3|0|0|5|1|0|0
CERRILLOS|LA PINTANA|08:30:00|5,566306|2|0|0|3|0|0|0
CERRILLOS|LA PINTANA|09:00:00|5,377612|3|0|0|1|2|0|0
CERRILLOS|LA PINTANA|09:30:00|3,504072|1|0|0|1|0|0|0
CERRILLOS|LA PINTANA|10:00:00|3,023204|1|0|0|1|1|0|0
CERRILLOS|LA PINTANA|10:30:00|3,286596|1|0|0|2|0|0|0
CERRILLOS|LA PINTANA|11:00:00|2,025264|1|0|0|1|0|0|0
CERRILLOS|LA PINTANA|11:30:00|4,110442|2|0|0|1|1|0|0
CERRILLOS|LA PINTANA|12:00:00|5,34667|3|0|0|2|1|0|0
CERRILLOS|LA PINTANA|12:30:00|2,582996|1|0|0|1|0|0|0
CERRILLOS|LA PINTANA|13:00:00|4,539928|1|0|0|2|0|0|0
CERRILLOS|LA PINTANA|13:30:00|4,828412|2|0|0|2|0|0|0
CERRILLOS|LA PINTANA|14:00:00|3,927446|2|0|0|1|1|0|0
CERRILLOS|LA PINTANA|14:30:00|3,935214|1|0|0|2|0|0|0
CERRILLOS|LA PINTANA|15:00:00|5,48363|3|0|0|2|1|0|0
CERRILLOS|LA PINTANA|15:30:00|6,321084|3|0|0|3|1|0|0
CERRILLOS|LA PINTANA|16:00:00|8,395566|5|0|0|4|1|0|0
CERRILLOS|LA PINTANA|16:30:00|6,530722|4|0|0|3|1|0|1
CERRILLOS|LA PINTANA|17:00:00|9,73452600000001|6|0|0|4|3|0|0
CERRILLOS|LA PINTANA|17:30:00|13,350674|7|0|0|5|4|0|1
CERRILLOS|LA PINTANA|18:00:00|15,884806|10|0|0|6|5|0|1
CERRILLOS|LA PINTANA|18:30:00|15,900036|10|0|0|7|4|0|1
CERRILLOS|LA PINTANA|19:00:00|12,79331|8|0|0|6|3|0|1
CERRILLOS|LA PINTANA|19:30:00|9,44193|6|0|0|4|2|0|0
CERRILLOS|LA PINTANA|20:00:00|12,85216|6|0|0|5|3|0|1
CERRILLOS|LA PINTANA|20:30:00|7,197152|4|0|0|3|2|0|1
CERRILLOS|LA PINTANA|21:00:00|15,737708|8|0|0|8|3|0|0
CERRILLOS|LA PINTANA|21:30:00|10,895492|6|0|0|6|2|0|0
CERRILLOS|LA PINTANA|22:00:00|6,341222|2|0|0|3|1|0|0
CERRILLOS|LA PINTANA|22:30:00|5,47188|2|0|0|3|0|0|0
CERRILLOS|LA PINTANA|23:00:00|3,779254|2|0|0|2|0|0|0
CERRILLOS|LA PINTANA|23:30:00|1,874144|1|0|0|0|0|0|0
CERRILLOS|LA REINA|05:00:00|1,91825|1|0|0|0|0|0|0
CERRILLOS|LA REINA|05:30:00|9,924782|7|0|0|3|3|0|5
CERRILLOS|LA REINA|06:00:00|18,52186|11|0|0|6|7|0|10
CERRILLOS|LA REINA|06:30:00|17,117392|12|0|0|7|5|0|10
CERRILLOS|LA REINA|07:00:00|16,31239|10|0|0|7|5|0|9
CERRILLOS|LA REINA|07:30:00|14,481058|9|0|0|4|6|0|9
CERRILLOS|LA REINA|08:00:00|10,84563|7|0|0|3|4|0|6
CERRILLOS|LA REINA|08:30:00|9,993204|6|0|0|3|4|0|4
CERRILLOS|LA REINA|09:00:00|7,741872|5|0|0|3|3|0|4
CERRILLOS|LA REINA|09:30:00|6,67142|4|0|0|2|2|0|5
CERRILLOS|LA REINA|10:00:00|2,713402|2|0|0|1|1|0|1
CERRILLOS|LA REINA|10:30:00|3,778076|2|0|0|1|1|0|2
CERRILLOS|LA REINA|11:00:00|1,946966|1|0|0|0|1|0|1
CERRILLOS|LA REINA|11:30:00|1,787422|0|0|0|0|0|0|1
CERRILLOS|LA REINA|12:00:00|0,999424|0|0|0|0|0|0|0
CERRILLOS|LA REINA|12:30:00|2,500894|1|0|0|0|1|0|1
CERRILLOS|LA REINA|13:00:00|1,204416|1|0|0|0|0|0|1
CERRILLOS|LA REINA|13:30:00|2,217448|1|0|0|1|0|0|1
CERRILLOS|LA REINA|14:00:00|1,813384|1|0|0|1|0|0|1
CERRILLOS|LA REINA|14:30:00|1,253776|1|0|0|0|0|0|0
CERRILLOS|LA REINA|15:00:00|3,908574|2|0|0|2|1|0|2
CERRILLOS|LA REINA|15:30:00|1,305274|0|0|0|0|0|0|0
CERRILLOS|LA REINA|16:00:00|1,556044|1|0|0|0|0|0|1
CERRILLOS|LA REINA|16:30:00|1,55424|0|0|0|1|0|0|1
CERRILLOS|LA REINA|17:00:00|2,863778|1|0|0|0|1|0|1
CERRILLOS|LA REINA|17:30:00|3,085292|2|0|0|1|0|0|2
CERRILLOS|LA REINA|18:00:00|5,469152|3|0|0|2|2|0|3
CERRILLOS|LA REINA|18:30:00|3,346254|2|0|0|1|1|0|2
CERRILLOS|LA REINA|19:00:00|1,794554|0|0|0|0|0|0|1
CERRILLOS|LA REINA|19:30:00|0,52537|0|0|0|0|0|0|0
CERRILLOS|LA REINA|20:00:00|2,093254|1|0|0|1|0|0|1
CERRILLOS|LA REINA|20:30:00|1,02361|0|0|0|0|0|0|0
CERRILLOS|LA REINA|21:00:00|2,349042|1|0|0|1|0|0|0
CERRILLOS|LA REINA|21:30:00|1,590998|0|0|0|1|0|0|1
CERRILLOS|LA REINA|22:00:00|0,502496|0|0|0|0|0|0|0
CERRILLOS|LAS CONDES|05:00:00|14,227052|9|0|0|5|4|0|7
CERRILLOS|LAS CONDES|05:30:00|69,4650059999999|49|0|0|24|25|1|46
CERRILLOS|LAS CONDES|06:00:00|125,351484|82|0|0|48|42|0|78
CERRILLOS|LAS CONDES|06:30:00|161,817872|106|0|0|71|51|1|105
CERRILLOS|LAS CONDES|07:00:00|183,999908000001|117|0|0|93|45|0|116
CERRILLOS|LAS CONDES|07:30:00|146,783252|91|0|0|84|26|0|98
CERRILLOS|LAS CONDES|08:00:00|114,034468|74|0|0|55|29|1|77
CERRILLOS|LAS CONDES|08:30:00|79,5406440000002|49|0|0|41|20|1|58
CERRILLOS|LAS CONDES|09:00:00|55,464586|36|0|0|25|18|0|39
CERRILLOS|LAS CONDES|09:30:00|36,666242|25|0|0|15|13|0|27
CERRILLOS|LAS CONDES|10:00:00|28,031402|19|0|0|12|10|0|19
CERRILLOS|LAS CONDES|10:30:00|21,467204|13|0|0|8|8|0|15
CERRILLOS|LAS CONDES|11:00:00|22,985744|14|0|0|11|6|0|16
CERRILLOS|LAS CONDES|11:30:00|14,155082|9|0|0|6|4|0|9
CERRILLOS|LAS CONDES|12:00:00|18,540326|11|0|0|8|6|0|12
CERRILLOS|LAS CONDES|12:30:00|18,151392|11|0|0|7|6|0|13
CERRILLOS|LAS CONDES|13:00:00|20,274096|14|0|0|9|6|0|15
CERRILLOS|LAS CONDES|13:30:00|18,81352|13|0|0|8|6|0|12
CERRILLOS|LAS CONDES|14:00:00|18,111976|12|0|0|10|3|0|12
CERRILLOS|LAS CONDES|14:30:00|13,12095|7|0|0|6|2|0|8
CERRILLOS|LAS CONDES|15:00:00|8,74379|4|0|0|4|2|0|6
CERRILLOS|LAS CONDES|15:30:00|9,73928|5|0|0|4|3|0|6
CERRILLOS|LAS CONDES|16:00:00|8,817584|5|0|0|4|2|0|6
CERRILLOS|LAS CONDES|16:30:00|10,623124|6|0|0|6|2|0|7
CERRILLOS|LAS CONDES|17:00:00|10,49698|6|0|0|6|1|0|7
CERRILLOS|LAS CONDES|17:30:00|12,124756|7|0|0|4|4|0|8
CERRILLOS|LAS CONDES|18:00:00|14,226222|8|0|0|5|4|0|10
CERRILLOS|LAS CONDES|18:30:00|14,470766|8|0|0|7|3|0|9
CERRILLOS|LAS CONDES|19:00:00|11,658578|8|0|0|4|4|0|7
CERRILLOS|LAS CONDES|19:30:00|8,306008|5|0|0|3|2|0|4
CERRILLOS|LAS CONDES|20:00:00|11,420876|7|0|0|5|3|0|6
CERRILLOS|LAS CONDES|20:30:00|12,808556|9|0|0|3|6|0|9
CERRILLOS|LAS CONDES|21:00:00|6,213466|4|0|0|3|1|0|4
CERRILLOS|LAS CONDES|21:30:00|4,314454|2|0|0|2|1|0|3
CERRILLOS|LAS CONDES|22:00:00|1,029648|0|0|0|0|0|0|0
CERRILLOS|LAS CONDES|22:30:00|0,241982|0|0|0|0|0|0|0
CERRILLOS|LAS CONDES|23:00:00|1,862416|1|0|0|0|0|0|0
CERRILLOS|LAS CONDES|23:30:00|0,24207|0|0|0|0|0|0|0
CERRILLOS|LO BARNECHEA|05:00:00|7,120682|5|0|0|0|4|0|3
CERRILLOS|LO BARNECHEA|05:30:00|18,50473|13|0|0|0|12|0|11
CERRILLOS|LO BARNECHEA|06:00:00|15,990128|11|0|0|1|9|0|9
CERRILLOS|LO BARNECHEA|06:30:00|10,4056|6|0|0|0|7|0|7
CERRILLOS|LO BARNECHEA|07:00:00|7,70555|5|0|0|0|5|0|5
CERRILLOS|LO BARNECHEA|07:30:00|8,59879|6|0|0|0|6|0|6
CERRILLOS|LO BARNECHEA|08:00:00|5,023918|3|0|0|0|3|0|2
CERRILLOS|LO BARNECHEA|08:30:00|2,262344|1|0|0|0|1|0|1
CERRILLOS|LO BARNECHEA|09:00:00|1,98568|1|0|0|0|1|0|1
CERRILLOS|LO BARNECHEA|09:30:00|1,465546|1|0|0|0|1|0|1
CERRILLOS|LO BARNECHEA|10:00:00|1,476456|0|0|0|0|1|0|1
CERRILLOS|LO BARNECHEA|10:30:00|0,720398|0|0|0|0|0|0|0
CERRILLOS|LO BARNECHEA|11:00:00|0,482688|0|0|0|0|0|0|0
CERRILLOS|LO BARNECHEA|11:30:00|0,988264|0|0|0|0|0|0|0
CERRILLOS|LO BARNECHEA|12:00:00|0,484772|0|0|0|0|0|0|0
CERRILLOS|LO BARNECHEA|12:30:00|2,44477|2|0|0|0|2|0|1
CERRILLOS|LO BARNECHEA|13:00:00|0,737152|0|0|0|0|0|0|0
CERRILLOS|LO BARNECHEA|13:30:00|0,762032|0|0|0|0|0|0|0
CERRILLOS|LO BARNECHEA|14:00:00|0,259634|0|0|0|0|0|0|0
CERRILLOS|LO BARNECHEA|15:00:00|0,264606|0|0|0|0|0|0|0
CERRILLOS|LO BARNECHEA|15:30:00|0,523584|0|0|0|0|0|0|0
CERRILLOS|LO BARNECHEA|16:00:00|0,520314|0|0|0|0|0|0|0
CERRILLOS|LO BARNECHEA|16:30:00|0,49774|0|0|0|0|0|0|0
CERRILLOS|LO BARNECHEA|17:00:00|1,574554|1|0|0|0|1|0|0
CERRILLOS|LO BARNECHEA|17:30:00|1,546016|0|0|0|0|1|0|1
CERRILLOS|LO BARNECHEA|18:00:00|0,259536|0|0|0|0|0|0|0
CERRILLOS|LO BARNECHEA|18:30:00|0,259536|0|0|0|0|0|0|0
CERRILLOS|LO BARNECHEA|19:00:00|0,511966|0|0|0|0|0|0|0
CERRILLOS|LO BARNECHEA|19:30:00|1,038132|0|0|0|0|0|0|0
CERRILLOS|LO BARNECHEA|20:00:00|0,252442|0|0|0|0|0|0|0
CERRILLOS|LO BARNECHEA|20:30:00|0,255108|0|0|0|0|0|0|0
CERRILLOS|LO BARNECHEA|21:00:00|0,522768|0|0|0|0|0|0|0
CERRILLOS|LO BARNECHEA|22:30:00|0,26754|0|0|0|0|0|0|0
CERRILLOS|LO ESPEJO|00:00:00|0,602372|0|0|0|0|0|0|0
CERRILLOS|LO ESPEJO|05:30:00|0,261868|0|0|0|0|0|0|0
CERRILLOS|LO ESPEJO|06:00:00|1,668576|0|0|0|0|0|0|0
CERRILLOS|LO ESPEJO|06:30:00|6,41429|4|0|2|1|0|0|0
CERRILLOS|LO ESPEJO|07:00:00|14,943434|8|0|3|6|1|0|0
CERRILLOS|LO ESPEJO|07:30:00|14,730192|8|0|7|3|0|0|0
CERRILLOS|LO ESPEJO|08:00:00|15,63995|8|0|8|2|0|0|0
CERRILLOS|LO ESPEJO|08:30:00|10,570242|5|0|5|2|0|0|0
CERRILLOS|LO ESPEJO|09:00:00|12,209088|6|0|6|1|0|0|0
CERRILLOS|LO ESPEJO|09:30:00|8,429952|5|0|3|3|0|0|0
CERRILLOS|LO ESPEJO|10:00:00|12,468168|7|0|8|1|0|0|0
CERRILLOS|LO ESPEJO|10:30:00|16,052294|10|0|9|2|0|0|0
CERRILLOS|LO ESPEJO|11:00:00|12,73054|8|0|8|1|0|0|0
CERRILLOS|LO ESPEJO|11:30:00|22,389734|15|0|15|2|0|0|0
CERRILLOS|LO ESPEJO|12:00:00|19,828374|11|0|11|3|0|0|0
CERRILLOS|LO ESPEJO|12:30:00|22,09415|11|0|14|2|0|0|0
CERRILLOS|LO ESPEJO|13:00:00|22,287306|11|0|14|2|0|0|0
CERRILLOS|LO ESPEJO|13:30:00|15,921528|7|0|10|2|0|0|0
CERRILLOS|LO ESPEJO|14:00:00|19,034566|11|0|10|4|0|0|0
CERRILLOS|LO ESPEJO|14:30:00|16,71366|7|0|9|3|0|0|0
CERRILLOS|LO ESPEJO|15:00:00|27,912004|14|0|15|5|0|0|0
CERRILLOS|LO ESPEJO|15:30:00|25,79774|14|0|16|3|0|0|0
CERRILLOS|LO ESPEJO|16:00:00|23,699844|13|0|12|5|0|0|0
CERRILLOS|LO ESPEJO|16:30:00|28,983212|15|0|16|5|0|0|0
CERRILLOS|LO ESPEJO|17:00:00|31,084912|15|0|19|4|0|0|0
CERRILLOS|LO ESPEJO|17:30:00|41,442144|21|0|22|7|1|0|0
CERRILLOS|LO ESPEJO|18:00:00|39,964636|22|0|21|7|1|0|0
CERRILLOS|LO ESPEJO|18:30:00|48,166148|24|0|26|8|1|0|0
CERRILLOS|LO ESPEJO|19:00:00|37,91011|20|0|23|5|0|0|0
CERRILLOS|LO ESPEJO|19:30:00|46,068234|25|0|23|10|1|0|0
CERRILLOS|LO ESPEJO|20:00:00|40,845786|20|0|22|7|1|0|0
CERRILLOS|LO ESPEJO|20:30:00|33,039054|16|0|18|7|0|0|0
CERRILLOS|LO ESPEJO|21:00:00|39,6714639999999|17|0|19|10|1|0|0
CERRILLOS|LO ESPEJO|21:30:00|33,620196|10|0|17|7|0|0|0
CERRILLOS|LO ESPEJO|22:00:00|23,6748|9|0|11|6|0|0|0
CERRILLOS|LO ESPEJO|22:30:00|23,871818|11|0|14|3|0|0|0
CERRILLOS|LO ESPEJO|23:00:00|10,360204|3|0|5|0|0|0|0
CERRILLOS|LO ESPEJO|23:30:00|0,981942|0|0|0|0|0|0|0
CERRILLOS|LO PRADO|00:00:00|0,468512|0|0|0|0|0|0|0
CERRILLOS|LO PRADO|00:30:00|0,548314|0|0|0|0|0|0|0
CERRILLOS|LO PRADO|05:30:00|1,068082|0|0|0|0|0|0|0
CERRILLOS|LO PRADO|06:00:00|3,294968|1|0|0|2|0|0|2
CERRILLOS|LO PRADO|06:30:00|3,994816|2|0|0|2|0|0|1
CERRILLOS|LO PRADO|07:00:00|12,22136|6|0|0|5|3|0|5
CERRILLOS|LO PRADO|07:30:00|10,249374|6|0|0|6|1|0|3
CERRILLOS|LO PRADO|08:00:00|10,513914|6|0|0|6|1|0|3
CERRILLOS|LO PRADO|08:30:00|6,72729|4|0|0|3|1|0|4
CERRILLOS|LO PRADO|09:00:00|3,56066|2|0|0|2|0|0|1
CERRILLOS|LO PRADO|09:30:00|1,716142|1|0|0|1|0|0|0
CERRILLOS|LO PRADO|10:00:00|2,476372|1|0|0|1|0|0|1
CERRILLOS|LO PRADO|10:30:00|4,002814|2|0|0|2|0|0|2
CERRILLOS|LO PRADO|11:00:00|2,536688|1|0|0|1|0|0|0
CERRILLOS|LO PRADO|11:30:00|3,181972|0|0|0|1|0|0|1
CERRILLOS|LO PRADO|12:00:00|2,984384|1|0|0|2|0|0|1
CERRILLOS|LO PRADO|12:30:00|2,03352|0|0|0|1|0|0|1
CERRILLOS|LO PRADO|13:00:00|2,77269|1|0|0|1|0|0|1
CERRILLOS|LO PRADO|13:30:00|3,503834|1|0|0|2|0|0|1
CERRILLOS|LO PRADO|14:00:00|2,59052|1|0|0|1|0|0|1
CERRILLOS|LO PRADO|14:30:00|4,396748|1|0|0|2|1|0|2
CERRILLOS|LO PRADO|15:00:00|7,012748|4|0|0|3|2|0|2
CERRILLOS|LO PRADO|15:30:00|3,842222|1|0|0|2|0|0|1
CERRILLOS|LO PRADO|16:00:00|9,598976|6|0|0|6|0|0|4
CERRILLOS|LO PRADO|16:30:00|7,247222|4|0|0|5|0|0|2
CERRILLOS|LO PRADO|17:00:00|7,746708|3|0|0|3|2|0|3
CERRILLOS|LO PRADO|17:30:00|17,667094|11|0|0|10|3|0|5
CERRILLOS|LO PRADO|18:00:00|30,127984|18|0|0|16|5|0|9
CERRILLOS|LO PRADO|18:30:00|23,910124|16|0|0|15|3|0|6
CERRILLOS|LO PRADO|19:00:00|14,288518|9|0|0|7|3|0|5
CERRILLOS|LO PRADO|19:30:00|17,920178|11|0|0|10|3|0|5
CERRILLOS|LO PRADO|20:00:00|11,670072|7|0|0|5|3|0|3
CERRILLOS|LO PRADO|20:30:00|5,70189|4|0|0|3|1|0|1
CERRILLOS|LO PRADO|21:00:00|9,069034|5|0|0|5|1|0|4
CERRILLOS|LO PRADO|21:30:00|9,066722|5|0|0|5|1|0|2
CERRILLOS|LO PRADO|22:00:00|6,42968|3|0|0|3|1|0|2
CERRILLOS|LO PRADO|22:30:00|4,790752|3|0|0|3|0|0|1
CERRILLOS|LO PRADO|23:00:00|1,885748|1|0|0|1|0|0|0
CERRILLOS|LO PRADO|23:30:00|1,59936|0|0|0|1|0|0|0
CERRILLOS|MACUL|01:30:00|0,380432|0|0|0|0|0|0|0
CERRILLOS|MACUL|05:00:00|0,867656|0|0|0|0|0|0|0
CERRILLOS|MACUL|05:30:00|7,40515|4|0|0|4|1|0|2
CERRILLOS|MACUL|06:00:00|15,381564|10|0|0|6|4|0|5
CERRILLOS|MACUL|06:30:00|28,701058|18|0|0|14|6|0|7
CERRILLOS|MACUL|07:00:00|29,576574|13|0|0|17|4|0|12
CERRILLOS|MACUL|07:30:00|25,4246|8|0|0|16|2|0|10
CERRILLOS|MACUL|08:00:00|20,247814|9|0|0|9|5|0|4
CERRILLOS|MACUL|08:30:00|12,98319|6|0|0|7|2|0|4
CERRILLOS|MACUL|09:00:00|15,863016|5|0|0|8|3|0|8
CERRILLOS|MACUL|09:30:00|9,539024|3|0|0|4|2|0|4
CERRILLOS|MACUL|10:00:00|12,58518|3|0|0|6|3|0|8
CERRILLOS|MACUL|10:30:00|8,69694|2|0|0|4|2|0|4
CERRILLOS|MACUL|11:00:00|5,483822|1|0|0|3|0|0|3
CERRILLOS|MACUL|11:30:00|3,762388|1|0|0|1|1|0|1
CERRILLOS|MACUL|12:00:00|5,436826|2|0|0|2|1|0|2
CERRILLOS|MACUL|12:30:00|4,399954|1|0|0|1|1|0|2
CERRILLOS|MACUL|13:00:00|7,42916|2|0|0|4|1|0|3
CERRILLOS|MACUL|13:30:00|2,05472|0|0|0|0|1|0|0
CERRILLOS|MACUL|14:00:00|3,395608|2|0|0|2|0|0|1
CERRILLOS|MACUL|14:30:00|4,957984|2|0|0|3|0|0|2
CERRILLOS|MACUL|15:00:00|5,757074|2|0|0|2|1|0|2
CERRILLOS|MACUL|15:30:00|3,418734|1|0|0|2|0|0|1
CERRILLOS|MACUL|16:00:00|6,545726|3|0|0|3|1|0|2
CERRILLOS|MACUL|16:30:00|6,045044|2|0|0|3|1|0|2
CERRILLOS|MACUL|17:00:00|13,800794|4|0|0|6|4|0|7
CERRILLOS|MACUL|17:30:00|24,595524|10|0|0|14|4|0|13
CERRILLOS|MACUL|18:00:00|19,922176|11|0|0|10|4|0|7
CERRILLOS|MACUL|18:30:00|11,96703|8|0|0|4|4|0|3
CERRILLOS|MACUL|19:00:00|12,7764|7|0|0|7|2|0|3
CERRILLOS|MACUL|19:30:00|9,877214|5|0|0|4|2|0|3
CERRILLOS|MACUL|20:00:00|8,35768|5|0|0|4|2|0|3
CERRILLOS|MACUL|20:30:00|3,354876|2|0|0|2|0|0|1
CERRILLOS|MACUL|21:00:00|4,875526|3|0|0|2|1|0|1
CERRILLOS|MACUL|21:30:00|6,117574|3|0|0|2|2|0|3
CERRILLOS|MACUL|22:00:00|1,787256|1|0|0|1|0|0|1
CERRILLOS|MACUL|22:30:00|0,495376|0|0|0|0|0|0|0
CERRILLOS|MACUL|23:00:00|0,780274|0|0|0|0|0|0|0
CERRILLOS|MAIPÚ|00:00:00|15,97081|5|0|6|3|0|0|0
CERRILLOS|MAIPÚ|00:30:00|3,618838|2|0|1|1|0|0|0
CERRILLOS|MAIPÚ|01:00:00|2,04414|0|0|0|0|0|0|0
CERRILLOS|MAIPÚ|02:30:00|0,280318|0|0|0|0|0|0|0
CERRILLOS|MAIPÚ|03:00:00|0,380432|0|0|0|0|0|0|0
CERRILLOS|MAIPÚ|04:00:00|0,380432|0|0|0|0|0|0|0
CERRILLOS|MAIPÚ|05:00:00|1,248084|0|0|0|0|0|0|0
CERRILLOS|MAIPÚ|05:30:00|17,376286|11|0|9|3|0|0|0
CERRILLOS|MAIPÚ|06:00:00|78,949296|49|0|38|17|1|0|0
CERRILLOS|MAIPÚ|06:30:00|134,423618|79|0|55|34|7|0|0
